date,ticker,price
2023-09-25,JJJJ,566.75
2023-09-26,JJJJ,550.03
2023-09-27,JJJJ,565.23
2023-09-28,JJJJ,561.81
2023-09-29,JJJJ,556.34
2023-10-02,JJJJ,574.31
2023-10-03,JJJJ,560.22
2023-10-04,JJJJ,547.75
2023-10-05,JJJJ,535.87
2023-10-06,JJJJ,535.14
2023-10-09,JJJJ,539.78
2023-10-10,JJJJ,547.82
2023-10-11,JJJJ,576.74
2023-10-12,JJJJ,551.37
2023-10-13,JJJJ,558.12
2023-10-16,JJJJ,551.94
2023-10-17,JJJJ,545.5
2023-10-18,JJJJ,538.78
2023-10-19,JJJJ,529.08
2023-10-20,JJJJ,547.21
2023-10-23,JJJJ,556.5
2023-10-24,JJJJ,556.76
2023-10-25,JJJJ,572.01
2023-10-26,JJJJ,554.97
2023-10-27,JJJJ,540.39
2023-10-30,JJJJ,517.36
2023-10-31,JJJJ,510.17
2023-11-01,JJJJ,511.82
2023-11-02,JJJJ,512.88
2023-11-03,JJJJ,514.41
2023-11-06,JJJJ,500.1
2023-11-07,JJJJ,508.2
2023-11-08,JJJJ,510.64
2023-11-09,JJJJ,518.18
2023-11-10,JJJJ,498.93
2023-11-13,JJJJ,502.05
2023-11-14,JJJJ,490.26
2023-11-15,JJJJ,486.38
2023-11-16,JJJJ,491.61
2023-11-17,JJJJ,492.5
2023-11-20,JJJJ,484.19
2023-11-21,JJJJ,484.25
2023-11-22,JJJJ,469.64
2023-11-23,JJJJ,480.57
2023-11-24,JJJJ,478.6
2023-11-27,JJJJ,489.43
2023-11-28,JJJJ,484.3
2023-11-29,JJJJ,479.26
2023-11-30,JJJJ,471.99
2023-12-01,JJJJ,480.33
2023-12-04,JJJJ,473.56
2023-12-05,JJJJ,479.71
2023-12-06,JJJJ,476.05
2023-12-07,JJJJ,457.61
2023-12-08,JJJJ,452.42
2023-12-11,JJJJ,441.87
2023-12-12,JJJJ,442.17
2023-12-13,JJJJ,431.77
2023-12-14,JJJJ,439.84
2023-12-15,JJJJ,439.04
2023-12-18,JJJJ,437.48
2023-12-19,JJJJ,443.26
2023-12-20,JJJJ,451.89
2023-12-21,JJJJ,451.71
2023-12-22,JJJJ,444.79
2023-12-25,JJJJ,429.29
2023-12-26,JJJJ,423.44
2023-12-27,JJJJ,418.24
2023-12-28,JJJJ,419.14
2023-12-29,JJJJ,416.26
2022-01-03,KKKK,168.13
2022-01-04,KKKK,169.34
2022-01-05,KKKK,160.75
2022-01-06,KKKK,159.07
2022-01-07,KKKK,156.86
2022-01-10,KKKK,153.9
2022-01-11,KKKK,152.63
2022-01-12,KKKK,149.23
2022-01-13,KKKK,149.87
2022-01-14,KKKK,152.19
2022-01-17,KKKK,154.27
2022-01-18,KKKK,153.85
2022-01-19,KKKK,160.12
2022-01-20,KKKK,163.81
2022-01-21,KKKK,163.48
2022-01-24,KKKK,161.91
2022-01-25,KKKK,166.3
2022-01-26,KKKK,169.69
2022-01-27,KKKK,164.97
2022-01-28,KKKK,168.59
2022-01-31,KKKK,168.07
2022-02-01,KKKK,165.2
2022-02-02,KKKK,158.79
2022-02-03,KKKK,157.94
2022-02-04,KKKK,157.9
2022-02-07,KKKK,162.99
2022-02-08,KKKK,166.14
2022-02-09,KKKK,164.22
2022-02-10,KKKK,165.5
2022-02-11,KKKK,168.26
2022-02-14,KKKK,168.55
2022-02-15,KKKK,166.58
2022-02-16,KKKK,164.82
2022-02-17,KKKK,166.09
2022-02-18,KKKK,167.47
2022-02-21,KKKK,166.49
2022-02-22,KKKK,158.0
2022-02-23,KKKK,153.97
2022-02-24,KKKK,155.89
2022-02-25,KKKK,149.39
2022-02-28,KKKK,152.97
2022-03-01,KKKK,156.17
2022-03-02,KKKK,156.3
2022-03-03,KKKK,158.18
2022-03-04,KKKK,159.86
2022-03-07,KKKK,159.49
2022-03-08,KKKK,155.16
2022-03-09,KKKK,158.2
2022-03-10,KKKK,162.71
2022-03-11,KKKK,158.83
2022-03-14,KKKK,154.41
2022-03-15,KKKK,153.98
2022-03-16,KKKK,152.07
2022-03-17,KKKK,152.51
2022-03-18,KKKK,156.24
2022-03-21,KKKK,149.38
2022-03-22,KKKK,154.18
2022-03-23,KKKK,152.93
2022-03-24,KKKK,154.5
2022-03-25,KKKK,156.42
2022-03-28,KKKK,158.74
2022-03-29,KKKK,158.94
2022-03-30,KKKK,159.88
2022-03-31,KKKK,160.81
2022-04-01,KKKK,158.79
2022-04-04,KKKK,153.31
2022-04-05,KKKK,149.61
2022-04-06,KKKK,149.3
2022-04-07,KKKK,146.97
2022-04-08,KKKK,144.68
2022-04-11,KKKK,149.98
2022-04-12,KKKK,152.58
2022-04-13,KKKK,151.82
2022-04-14,KKKK,153.87
2022-04-15,KKKK,152.58
2022-04-18,KKKK,152.92
2022-04-19,KKKK,154.28
2022-04-20,KKKK,152.99
2022-04-21,KKKK,150.91
2022-04-22,KKKK,154.65
2022-04-25,KKKK,156.56
2022-04-26,KKKK,149.66
2022-04-27,KKKK,147.67
2022-04-28,KKKK,145.38
2022-04-29,KKKK,143.59
2022-05-02,KKKK,146.09
2022-05-03,KKKK,146.14
2022-05-04,KKKK,142.14
2022-05-05,KKKK,141.05
2022-05-06,KKKK,142.59
2022-05-09,KKKK,141.96
2022-05-10,KKKK,140.14
2022-05-11,KKKK,141.08
2022-05-12,KKKK,145.72
2022-05-13,KKKK,147.07
2022-05-16,KKKK,150.94
2022-05-17,KKKK,149.21
2022-05-18,KKKK,149.18
2022-05-19,KKKK,149.1
2022-05-20,KKKK,149.45
2022-05-23,KKKK,150.78
2022-05-24,KKKK,148.03
2022-05-25,KKKK,149.96
2022-05-26,KKKK,145.16
2022-05-27,KKKK,141.33
2022-05-30,KKKK,147.5
2022-05-31,KKKK,146.0
2022-06-01,KKKK,148.15
2022-06-02,KKKK,153.26
2022-06-03,KKKK,146.33
2022-06-06,KKKK,149.66
2022-06-07,KKKK,151.62
2022-06-08,KKKK,156.68
2022-06-09,KKKK,153.02
2022-06-10,KKKK,157.52
2022-06-13,KKKK,155.21
2022-06-14,KKKK,158.52
2022-06-15,KKKK,158.41
2022-06-16,KKKK,160.87
2022-06-17,KKKK,161.02
2022-06-20,KKKK,155.21
2022-06-21,KKKK,145.82
2022-06-22,KKKK,146.43
2022-06-23,KKKK,145.66
2022-06-24,KKKK,146.83
2022-06-27,KKKK,146.09
2022-06-28,KKKK,152.1
2022-06-29,KKKK,152.81
2022-06-30,KKKK,151.45
2022-07-01,KKKK,152.47
2022-07-04,KKKK,151.17
2022-07-05,KKKK,151.45
2022-07-06,KKKK,147.81
2022-07-07,KKKK,147.78
2022-07-08,KKKK,146.38
2022-07-11,KKKK,143.13
2022-07-12,KKKK,148.9
2022-07-13,KKKK,145.7
2022-07-14,KKKK,145.72
2022-07-15,KKKK,143.4
2022-07-18,KKKK,144.26
2022-07-19,KKKK,140.63
2022-07-20,KKKK,143.01
2022-07-21,KKKK,148.95
2022-07-22,KKKK,146.47
2022-07-25,KKKK,150.08
2022-07-26,KKKK,148.94
2022-07-27,KKKK,153.5
2022-07-28,KKKK,160.36
2022-07-29,KKKK,159.62
2022-08-01,KKKK,154.83
2022-08-02,KKKK,157.8
2022-08-03,KKKK,158.51
2022-08-04,KKKK,160.11
2022-08-05,KKKK,159.02
2022-08-08,KKKK,156.23
2022-08-09,KKKK,159.9
2022-08-10,KKKK,160.93
2022-08-11,KKKK,156.35
2022-08-12,KKKK,158.51
2022-08-15,KKKK,160.06
2022-08-16,KKKK,159.02
2022-08-17,KKKK,164.26
2022-08-18,KKKK,162.24
2022-08-19,KKKK,161.69
2022-08-22,KKKK,164.2
2022-08-23,KKKK,164.45
2022-08-24,KKKK,159.96
2022-08-25,KKKK,160.55
2022-08-26,KKKK,159.22
2022-08-29,KKKK,161.98
2022-08-30,KKKK,162.47
2022-08-31,KKKK,162.77
2022-09-01,KKKK,159.4
2022-09-02,KKKK,158.67
2022-09-05,KKKK,161.77
2022-09-06,KKKK,159.28
2022-09-07,KKKK,159.18
2022-09-08,KKKK,156.22
2022-09-09,KKKK,152.57
2022-09-12,KKKK,152.31
2022-09-13,KKKK,152.84
2022-09-14,KKKK,159.06
2022-09-15,KKKK,157.62
2022-09-16,KKKK,157.46
2022-09-19,KKKK,153.57
2022-09-20,KKKK,155.46
2022-09-21,KKKK,156.7
2022-09-22,KKKK,161.44
2022-09-23,KKKK,165.07
2022-09-26,KKKK,166.23
2022-09-27,KKKK,164.68
2022-09-28,KKKK,165.35
2022-09-29,KKKK,164.99
2022-09-30,KKKK,168.16
2022-10-03,KKKK,170.96
2022-10-04,KKKK,169.95
2022-10-05,KKKK,165.06
2022-10-06,KKKK,169.52
2022-10-07,KKKK,171.5
2022-10-10,KKKK,170.41
2022-10-11,KKKK,172.27
2022-10-12,KKKK,172.53
2022-10-13,KKKK,177.14
2022-10-14,KKKK,170.43
2022-10-17,KKKK,169.08
2022-10-18,KKKK,174.58
2022-10-19,KKKK,176.55
2022-10-20,KKKK,182.93
2022-10-21,KKKK,178.51
2022-10-24,KKKK,182.38
2022-10-25,KKKK,186.11
2022-10-26,KKKK,179.95
2022-10-27,KKKK,178.89
2022-10-28,KKKK,178.51
2022-10-31,KKKK,172.82
2022-11-01,KKKK,171.88
2022-11-02,KKKK,174.9
2022-11-03,KKKK,173.54
2022-11-04,KKKK,174.38
2022-11-07,KKKK,175.26
2022-11-08,KKKK,175.21
2022-11-09,KKKK,172.76
2022-11-10,KKKK,175.05
2022-11-11,KKKK,169.58
2022-11-14,KKKK,169.61
2022-11-15,KKKK,174.38
2022-11-16,KKKK,172.82
2022-11-17,KKKK,170.33
2022-11-18,KKKK,172.82
2022-11-21,KKKK,173.38
2022-11-22,KKKK,175.99
2022-11-23,KKKK,176.12
2022-11-24,KKKK,167.91
2022-11-25,KKKK,171.92
2022-11-28,KKKK,179.19
2022-11-29,KKKK,183.85
2022-11-30,KKKK,171.28
2022-12-01,KKKK,172.84
2022-12-02,KKKK,171.23
2022-12-05,KKKK,167.56
2022-12-06,KKKK,167.97
2022-12-07,KKKK,167.47
2022-12-08,KKKK,169.18
2022-12-09,KKKK,169.37
2022-12-12,KKKK,165.62
2022-12-13,KKKK,163.72
2022-12-14,KKKK,161.32
2022-12-15,KKKK,155.88
2022-12-16,KKKK,151.66
2022-12-19,KKKK,151.02
2022-12-20,KKKK,155.38
2022-12-21,KKKK,153.73
2022-12-22,KKKK,151.42
2022-12-23,KKKK,147.88
2022-12-26,KKKK,147.97
2022-12-27,KKKK,151.5
2022-12-28,KKKK,157.69
2022-12-29,KKKK,158.6
2022-12-30,KKKK,159.04
2023-01-02,KKKK,157.32
2023-01-03,KKKK,156.14
2023-01-04,KKKK,158.12
2023-01-05,KKKK,157.13
2023-01-06,KKKK,156.62
2023-01-09,KKKK,156.54
2023-01-10,KKKK,154.7
2023-01-11,KKKK,154.47
2023-01-12,KKKK,148.35
2023-01-13,KKKK,149.99
2023-01-16,KKKK,157.21
2023-01-17,KKKK,155.49
2023-01-18,KKKK,156.65
2023-01-19,KKKK,159.34
2023-01-20,KKKK,163.48
2023-01-23,KKKK,162.62
2023-01-24,KKKK,156.85
2023-01-25,KKKK,157.7
2023-01-26,KKKK,158.1
2023-01-27,KKKK,157.01
2023-01-30,KKKK,156.59
2023-01-31,KKKK,157.04
2023-02-01,KKKK,158.18
2023-02-02,KKKK,159.2
2023-02-03,KKKK,158.51
2023-02-06,KKKK,159.73
2023-02-07,KKKK,158.82
2023-02-08,KKKK,160.88
2023-02-09,KKKK,158.87
2023-02-10,KKKK,159.1
2023-02-13,KKKK,154.02
2023-02-14,KKKK,152.88
2023-02-15,KKKK,154.63
2023-02-16,KKKK,151.46
2023-02-17,KKKK,150.5
2023-02-20,KKKK,143.43
2023-02-21,KKKK,139.56
2023-02-22,KKKK,136.5
2023-02-23,KKKK,136.78
2023-02-24,KKKK,137.7
2023-02-27,KKKK,137.54
2023-02-28,KKKK,136.49
2023-03-01,KKKK,135.46
2023-03-02,KKKK,137.42
2023-03-03,KKKK,138.0
2023-03-06,KKKK,137.08
2023-03-07,KKKK,140.68
2023-03-08,KKKK,146.27
2023-03-09,KKKK,142.67
2023-03-10,KKKK,144.17
2023-03-13,KKKK,153.36
2023-03-14,KKKK,154.22
2023-03-15,KKKK,154.58
2023-03-16,KKKK,154.41
2023-03-17,KKKK,155.93
2023-03-20,KKKK,158.3
2023-03-21,KKKK,154.41
2023-03-22,KKKK,154.33
2023-03-23,KKKK,147.48
2023-03-24,KKKK,146.86
2023-03-27,KKKK,144.23
2023-03-28,KKKK,145.22
2023-03-29,KKKK,140.48
2023-03-30,KKKK,139.05
2023-03-31,KKKK,141.77
2023-04-03,KKKK,139.86
2023-04-04,KKKK,134.63
2023-04-05,KKKK,135.33
2023-04-06,KKKK,133.75
2023-04-07,KKKK,133.25
2023-04-10,KKKK,131.32
2023-04-11,KKKK,136.61
2023-04-12,KKKK,132.42
2023-04-13,KKKK,140.14
2023-04-14,KKKK,139.05
2023-04-17,KKKK,139.56
2023-04-18,KKKK,137.97
2023-04-19,KKKK,136.28
2023-04-20,KKKK,134.15
2023-04-21,KKKK,135.78
2023-04-24,KKKK,132.0
2023-04-25,KKKK,132.96
2023-04-26,KKKK,127.28
2023-04-27,KKKK,127.98
2023-04-28,KKKK,130.17
2023-05-01,KKKK,126.89
2023-05-02,KKKK,128.63
2023-05-03,KKKK,128.76
2023-05-04,KKKK,132.94
2023-05-05,KKKK,130.69
2023-05-08,KKKK,138.26
2023-05-09,KKKK,131.81
2023-05-10,KKKK,130.94
2023-05-11,KKKK,126.57
2023-05-12,KKKK,131.34
2023-05-15,KKKK,130.65
2023-05-16,KKKK,130.21
2023-05-17,KKKK,131.37
2023-05-18,KKKK,131.35
2023-05-19,KKKK,129.8
2023-05-22,KKKK,126.58
2023-05-23,KKKK,127.01
2023-05-24,KKKK,127.97
2023-05-25,KKKK,129.77
2023-05-26,KKKK,134.83
2023-05-29,KKKK,129.09
2023-05-30,KKKK,128.92
2023-05-31,KKKK,132.03
2023-06-01,KKKK,131.7
2023-06-02,KKKK,125.68
2023-06-05,KKKK,122.48
2023-06-06,KKKK,123.28
2023-06-07,KKKK,124.01
2023-06-08,KKKK,125.69
2023-06-09,KKKK,123.74
2023-06-12,KKKK,124.38
2023-06-13,KKKK,122.05
2023-06-14,KKKK,122.69
2023-06-15,KKKK,122.82
2023-06-16,KKKK,120.82
2023-06-19,KKKK,124.64
2023-06-20,KKKK,120.46
2023-06-21,KKKK,120.12
2023-06-22,KKKK,118.11
2023-06-23,KKKK,122.53
2023-06-26,KKKK,124.0
2023-06-27,KKKK,122.4
2023-06-28,KKKK,121.72
2023-06-29,KKKK,126.34
2023-06-30,KKKK,123.97
2023-07-03,KKKK,119.67
2023-07-04,KKKK,120.37
2023-07-05,KKKK,121.13
2023-07-06,KKKK,122.75
2023-07-07,KKKK,124.41
2023-07-10,KKKK,128.9
2023-07-11,KKKK,124.54
2023-07-12,KKKK,121.58
2023-07-13,KKKK,123.2
2023-07-14,KKKK,120.51
2023-07-17,KKKK,117.05
2023-07-18,KKKK,121.5
2023-07-19,KKKK,117.63
2023-07-20,KKKK,116.8
2023-07-21,KKKK,116.66
2023-07-24,KKKK,119.76
2023-07-25,KKKK,115.37
2023-07-26,KKKK,116.33
2023-07-27,KKKK,114.27
2023-07-28,KKKK,115.72
2023-07-31,KKKK,113.64
2023-08-01,KKKK,117.27
2023-08-02,KKKK,115.17
2023-08-03,KKKK,109.64
2023-08-04,KKKK,107.92
2023-08-07,KKKK,107.36
2023-08-08,KKKK,109.71
2023-08-09,KKKK,106.98
2023-08-10,KKKK,104.37
2023-08-11,KKKK,106.39
2023-08-14,KKKK,103.5
2023-08-15,KKKK,103.14
2023-08-16,KKKK,102.81
2023-08-17,KKKK,103.26
2023-08-18,KKKK,101.72
2023-08-21,KKKK,99.85
2023-08-22,KKKK,100.52
2023-08-23,KKKK,98.74
2023-08-24,KKKK,96.09
2023-08-25,KKKK,98.48
2023-08-28,KKKK,99.44
2023-08-29,KKKK,103.02
2023-08-30,KKKK,104.65
2023-08-31,KKKK,102.03
2023-09-01,KKKK,102.22
2023-09-04,KKKK,100.17
2023-09-05,KKKK,96.91
2023-09-06,KKKK,96.05
2023-09-07,KKKK,97.96
2023-09-08,KKKK,98.5
2023-09-11,KKKK,95.79
2023-09-12,KKKK,94.87
2023-09-13,KKKK,94.6
2023-09-14,KKKK,91.46
2023-09-15,KKKK,92.77
2023-09-18,KKKK,92.35
2023-09-19,KKKK,89.82
2023-09-20,KKKK,87.26
2023-09-21,KKKK,89.2
2023-09-22,KKKK,88.52
2023-09-25,KKKK,90.65
2023-09-26,KKKK,93.55
2023-09-27,KKKK,95.48
2023-09-28,KKKK,94.47
2023-09-29,KKKK,89.87
2023-10-02,KKKK,90.43
2023-10-03,KKKK,94.29
2023-10-04,KKKK,94.23
2023-10-05,KKKK,90.55
2023-10-06,KKKK,89.34
2023-10-09,KKKK,89.01
2023-10-10,KKKK,87.07
2023-10-11,KKKK,82.72
2023-10-12,KKKK,82.56
2023-10-13,KKKK,81.27
2023-10-16,KKKK,84.21
2023-10-17,KKKK,84.38
2023-10-18,KKKK,85.17
2023-10-19,KKKK,84.97
2023-10-20,KKKK,85.13
2023-10-23,KKKK,82.36
2023-10-24,KKKK,80.67
2023-10-25,KKKK,82.44
2023-10-26,KKKK,82.79
2023-10-27,KKKK,82.13
2023-10-30,KKKK,82.94
2023-10-31,KKKK,83.78
2023-11-01,KKKK,87.18
2023-11-02,KKKK,87.47
2023-11-03,KKKK,85.63
2023-11-06,KKKK,85.43
2023-11-07,KKKK,86.47
2023-11-08,KKKK,88.21
2023-11-09,KKKK,85.41
2023-11-10,KKKK,85.84
2023-11-13,KKKK,84.32
2023-11-14,KKKK,83.37
2023-11-15,KKKK,84.79
2023-11-16,KKKK,86.06
2023-11-17,KKKK,84.9
2023-11-20,KKKK,84.64
2023-11-21,KKKK,83.73
2023-11-22,KKKK,88.72
2023-11-23,KKKK,89.22
2023-11-24,KKKK,87.73
2023-11-27,KKKK,90.08
2023-11-28,KKKK,92.56
2023-11-29,KKKK,95.94
2023-11-30,KKKK,100.03
2023-12-01,KKKK,101.45
2023-12-04,KKKK,100.75
2023-12-05,KKKK,100.34
2023-12-06,KKKK,99.75
2023-12-07,KKKK,98.95
2023-12-08,KKKK,101.44
2023-12-11,KKKK,101.44
2023-12-12,KKKK,103.43
2023-12-13,KKKK,104.84
2023-12-14,KKKK,102.56
2023-12-15,KKKK,99.1
2023-12-18,KKKK,96.68
2023-12-19,KKKK,95.85
2023-12-20,KKKK,96.11
2023-12-21,KKKK,94.87
2023-12-22,KKKK,96.22
2023-12-25,KKKK,95.21
2023-12-26,KKKK,95.7
2023-12-27,KKKK,95.92
2023-12-28,KKKK,99.31
2023-12-29,KKKK,97.39
2022-01-03,LLLL,259.18
2022-01-04,LLLL,270.33
2022-01-05,LLLL,270.52
2022-01-06,LLLL,263.18
2022-01-07,LLLL,270.48
2022-01-10,LLLL,271.16
2022-01-11,LLLL,275.82
2022-01-12,LLLL,282.65
2022-01-13,LLLL,284.57
2022-01-14,LLLL,281.22
2022-01-17,LLLL,286.76
2022-01-18,LLLL,286.76
2022-01-19,LLLL,290.72
2022-01-20,LLLL,278.47
2022-01-21,LLLL,280.97
2022-01-24,LLLL,277.4
2022-01-25,LLLL,286.73
2022-01-26,LLLL,290.32
2022-01-27,LLLL,291.72
2022-01-28,LLLL,294.57
2022-01-31,LLLL,288.75
2022-02-01,LLLL,298.27
2022-02-02,LLLL,310.39
2022-02-03,LLLL,312.84
2022-02-04,LLLL,322.95
2022-02-07,LLLL,319.3
2022-02-08,LLLL,314.25
2022-02-09,LLLL,314.51
2022-02-10,LLLL,317.25
2022-02-11,LLLL,314.76
2022-02-14,LLLL,318.17
2022-02-15,LLLL,320.12
2022-02-16,LLLL,313.79
2022-02-17,LLLL,317.07
2022-02-18,LLLL,322.59
2022-02-21,LLLL,323.7
2022-02-22,LLLL,331.25
2022-02-23,LLLL,323.28
2022-02-24,LLLL,326.32
2022-02-25,LLLL,318.77
2022-02-28,LLLL,311.75
2022-03-01,LLLL,307.84
2022-03-02,LLLL,302.09
2022-03-03,LLLL,298.8
2022-03-04,LLLL,297.52
2022-03-07,LLLL,302.55
2022-03-08,LLLL,300.61
2022-03-09,LLLL,291.22
2022-03-10,LLLL,297.94
2022-03-11,LLLL,292.99
2022-03-14,LLLL,292.65
2022-03-15,LLLL,295.28
2022-03-16,LLLL,296.46
2022-03-17,LLLL,303.02
2022-03-18,LLLL,305.93
2022-03-21,LLLL,300.71
2022-03-22,LLLL,314.1
2022-03-23,LLLL,315.32
2022-03-24,LLLL,314.4
2022-03-25,LLLL,320.52
2022-03-28,LLLL,322.12
2022-03-29,LLLL,324.7
2022-03-30,LLLL,341.3
2022-03-31,LLLL,339.42
2022-04-01,LLLL,337.27
2022-04-04,LLLL,338.06
2022-04-05,LLLL,345.38
2022-04-06,LLLL,335.13
2022-04-07,LLLL,322.21
2022-04-08,LLLL,318.45
2022-04-11,LLLL,308.21
2022-04-12,LLLL,305.6
2022-04-13,LLLL,308.69
2022-04-14,LLLL,303.24
2022-04-15,LLLL,294.71
2022-04-18,LLLL,295.12
2022-04-19,LLLL,300.25
2022-04-20,LLLL,290.25
2022-04-21,LLLL,295.05
2022-04-22,LLLL,299.91
2022-04-25,LLLL,305.69
2022-04-26,LLLL,313.23
2022-04-27,LLLL,327.33
2022-04-28,LLLL,325.01
2022-04-29,LLLL,325.72
2022-05-02,LLLL,323.02
2022-05-03,LLLL,323.03
2022-05-04,LLLL,333.09
2022-05-05,LLLL,324.25
2022-05-06,LLLL,318.71
2022-05-09,LLLL,327.61
2022-05-10,LLLL,334.36
2022-05-11,LLLL,331.95
2022-05-12,LLLL,337.67
2022-05-13,LLLL,339.98
2022-05-16,LLLL,350.33
2022-05-17,LLLL,350.86
2022-05-18,LLLL,358.13
2022-05-19,LLLL,377.56
2022-05-20,LLLL,382.1
2022-05-23,LLLL,382.48
2022-05-24,LLLL,388.05
2022-05-25,LLLL,385.22
2022-05-26,LLLL,404.07
2022-05-27,LLLL,405.53
2022-05-30,LLLL,403.32
2022-05-31,LLLL,396.63
2022-06-01,LLLL,405.43
2022-06-02,LLLL,412.53
2022-06-03,LLLL,408.44
2022-06-06,LLLL,413.18
2022-06-07,LLLL,400.9
2022-06-08,LLLL,402.39
2022-06-09,LLLL,406.05
2022-06-10,LLLL,420.15
2022-06-13,LLLL,413.72
2022-06-14,LLLL,403.28
2022-06-15,LLLL,396.12
2022-06-16,LLLL,385.67
2022-06-17,LLLL,396.12
2022-06-20,LLLL,408.58
2022-06-21,LLLL,411.21
2022-06-22,LLLL,421.38
2022-06-23,LLLL,422.51
2022-06-24,LLLL,421.7
2022-06-27,LLLL,418.9
2022-06-28,LLLL,416.31
2022-06-29,LLLL,403.62
2022-06-30,LLLL,405.76
2022-07-01,LLLL,405.43
2022-07-04,LLLL,411.52
2022-07-05,LLLL,412.29
2022-07-06,LLLL,410.95
2022-07-07,LLLL,403.85
2022-07-08,LLLL,404.44
2022-07-11,LLLL,410.45
2022-07-12,LLLL,401.17
2022-07-13,LLLL,401.88
2022-07-14,LLLL,403.75
2022-07-15,LLLL,398.0
2022-07-18,LLLL,393.35
2022-07-19,LLLL,395.16
2022-07-20,LLLL,386.31
2022-07-21,LLLL,389.02
2022-07-22,LLLL,382.12
2022-07-25,LLLL,390.33
2022-07-26,LLLL,409.01
2022-07-27,LLLL,402.03
2022-07-28,LLLL,406.35
2022-07-29,LLLL,400.48
2022-08-01,LLLL,408.91
2022-08-02,LLLL,398.69
2022-08-03,LLLL,402.54
2022-08-04,LLLL,395.57
2022-08-05,LLLL,393.94
2022-08-08,LLLL,385.9
2022-08-09,LLLL,392.3
2022-08-10,LLLL,385.79
2022-08-11,LLLL,390.07
2022-08-12,LLLL,387.39
2022-08-15,LLLL,386.51
2022-08-16,LLLL,387.65
2022-08-17,LLLL,381.79
2022-08-18,LLLL,383.4
2022-08-19,LLLL,395.32
2022-08-22,LLLL,389.21
2022-08-23,LLLL,398.44
2022-08-24,LLLL,410.56
2022-08-25,LLLL,403.91
2022-08-26,LLLL,392.33
2022-08-29,LLLL,394.7
2022-08-30,LLLL,390.41
2022-08-31,LLLL,405.27
2022-09-01,LLLL,405.55
2022-09-02,LLLL,399.1
2022-09-05,LLLL,390.05
2022-09-06,LLLL,398.64
2022-09-07,LLLL,394.12
2022-09-08,LLLL,394.46
2022-09-09,LLLL,402.07
2022-09-12,LLLL,398.2
2022-09-13,LLLL,397.83
2022-09-14,LLLL,397.7
2022-09-15,LLLL,403.17
2022-09-16,LLLL,407.97
2022-09-19,LLLL,406.17
2022-09-20,LLLL,406.69
2022-09-21,LLLL,403.68
2022-09-22,LLLL,391.92
2022-09-23,LLLL,393.95
2022-09-26,LLLL,409.14
2022-09-27,LLLL,401.97
2022-09-28,LLLL,395.81
2022-09-29,LLLL,388.97
2022-09-30,LLLL,394.65
2022-10-03,LLLL,398.21
2022-10-04,LLLL,396.95
2022-10-05,LLLL,389.72
2022-10-06,LLLL,390.45
2022-10-07,LLLL,378.42
2022-10-10,LLLL,379.5
2022-10-11,LLLL,386.18
2022-10-12,LLLL,376.63
2022-10-13,LLLL,365.26
2022-10-14,LLLL,376.99
2022-10-17,LLLL,372.4
2022-10-18,LLLL,380.96
2022-10-19,LLLL,379.79
2022-10-20,LLLL,378.56
2022-10-21,LLLL,381.89
2022-10-24,LLLL,375.2
2022-10-25,LLLL,376.2
2022-10-26,LLLL,373.34
2022-10-27,LLLL,363.61
2022-10-28,LLLL,366.07
2022-10-31,LLLL,364.15
2022-11-01,LLLL,363.0
2022-11-02,LLLL,354.32
2022-11-03,LLLL,365.78
2022-11-04,LLLL,372.25
2022-11-07,LLLL,379.5
2022-11-08,LLLL,377.19
2022-11-09,LLLL,364.37
2022-11-10,LLLL,378.88
2022-11-11,LLLL,378.42
2022-11-14,LLLL,372.79
2022-11-15,LLLL,375.91
2022-11-16,LLLL,384.79
2022-11-17,LLLL,384.62
2022-11-18,LLLL,394.58
2022-11-21,LLLL,403.22
2022-11-22,LLLL,394.63
2022-11-23,LLLL,389.35
2022-11-24,LLLL,396.88
2022-11-25,LLLL,375.92
2022-11-28,LLLL,374.8
2022-11-29,LLLL,364.22
2022-11-30,LLLL,360.77
2022-12-01,LLLL,358.62
2022-12-02,LLLL,356.06
2022-12-05,LLLL,352.15
2022-12-06,LLLL,344.5
2022-12-07,LLLL,360.66
2022-12-08,LLLL,374.39
2022-12-09,LLLL,365.79
2022-12-12,LLLL,377.55
2022-12-13,LLLL,374.54
2022-12-14,LLLL,375.51
2022-12-15,LLLL,375.04
2022-12-16,LLLL,370.12
2022-12-19,LLLL,377.47
2022-12-20,LLLL,378.43
2022-12-21,LLLL,374.84
2022-12-22,LLLL,365.18
2022-12-23,LLLL,358.71
2022-12-26,LLLL,347.13
2022-12-27,LLLL,347.21
2022-12-28,LLLL,339.0
2022-12-29,LLLL,337.21
2022-12-30,LLLL,346.58
2023-01-02,LLLL,354.99
2023-01-03,LLLL,354.76
2023-01-04,LLLL,354.14
2023-01-05,LLLL,367.71
2023-01-06,LLLL,371.56
2023-01-09,LLLL,369.13
2023-01-10,LLLL,358.75
2023-01-11,LLLL,361.59
2023-01-12,LLLL,367.64
2023-01-13,LLLL,363.02
2023-01-16,LLLL,365.14
2023-01-17,LLLL,362.5
2023-01-18,LLLL,361.17
2023-01-19,LLLL,343.64
2023-01-20,LLLL,342.11
2023-01-23,LLLL,348.81
2023-01-24,LLLL,344.44
2023-01-25,LLLL,344.8
2023-01-26,LLLL,339.62
2023-01-27,LLLL,342.08
